ONET,year,overlap,data_skill_bin,ones,prop_data,dist
25-1061.00,2015,0,1,186,0.005376344,0.13408552
25-1061.00,2016,2,5,174,0.028735632,0.13408552
25-1061.00,2017,2,6,214,0.028037383,0.13408552
25-1061.00,2018,4,8,238,0.033613445,0.13408552
25-1061.00,2019,5,13,247,0.052631579,0.13408552
25-1062.00,2010,0,5,77,0.064935065,0.14684556
25-1062.00,2011,1,3,168,0.017857143,0.14684556
25-1062.00,2012,2,6,118,0.050847458,0.14684556
25-1062.00,2013,1,7,246,0.028455285,0.14684556
25-1062.00,2014,4,8,276,0.028985507,0.14684556
25-1062.00,2015,5,12,213,0.056338028,0.14684556
25-1062.00,2016,4,7,313,0.022364217,0.14684556
25-1062.00,2017,10,32,247,0.129554656,0.14684556
25-1062.00,2018,13,18,263,0.068441065,0.14684556
25-1062.00,2019,13,15,354,0.042372881,0.14684556
25-1063.00,2010,15,15,897,0.016722408,0.27203175
25-1063.00,2011,9,11,1203,0.009143807,0.27203175
25-1063.00,2012,31,33,1932,0.017080745,0.27203175
25-1063.00,2013,27,33,1776,0.018581081,0.27203175
25-1063.00,2014,37,38,1520,0.025,0.27203175
25-1063.00,2015,28,33,1739,0.018976423,0.27203175
25-1063.00,2016,42,51,1474,0.034599729,0.27203175
25-1063.00,2017,34,43,1470,0.029251701,0.27203175
25-1063.00,2018,58,78,1512,0.051587302,0.27203175
25-1063.00,2019,46,67,1649,0.040630685,0.27203175
25-1064.00,2010,0,0,11,0,0.14803457
25-1064.00,2011,0,0,16,0,0.14803457
25-1064.00,2012,0,0,13,0,0.14803457
25-1064.00,2013,2,10,27,0.37037037,0.14803457
25-1064.00,2014,0,2,17,0.117647059,0.14803457
25-1064.00,2015,0,0,31,0,0.14803457
25-1064.00,2016,1,1,23,0.043478261,0.14803457
25-1064.00,2017,0,1,21,0.047619048,0.14803457
25-1064.00,2018,0,1,25,0.04,0.14803457
25-1064.00,2019,0,0,20,0,0.14803457
25-1065.00,2010,0,1,151,0.006622517,0.18486974
25-1065.00,2011,3,5,279,0.017921147,0.18486974
25-1065.00,2012,0,2,296,0.006756757,0.18486974
25-1065.00,2013,2,3,418,0.007177033,0.18486974
25-1065.00,2014,4,7,405,0.017283951,0.18486974
25-1065.00,2015,6,7,310,0.022580645,0.18486974
25-1065.00,2016,5,5,367,0.013623978,0.18486974
25-1065.00,2017,8,14,423,0.033096927,0.18486974
25-1065.00,2018,9,20,482,0.041493776,0.18486974
25-1065.00,2019,7,27,519,0.052023121,0.18486974
25-1066.00,2010,11,24,2216,0.010830325,0.28627512
25-1066.00,2011,20,48,2840,0.016901408,0.28627512
25-1066.00,2012,25,66,3840,0.0171875,0.28627512
25-1066.00,2013,30,56,4358,0.012849931,0.28627512
25-1066.00,2014,42,81,3794,0.021349499,0.28627512
25-1066.00,2015,25,44,3707,0.011869436,0.28627512
25-1066.00,2016,47,96,3576,0.026845638,0.28627512
25-1066.00,2017,60,106,3367,0.031482031,0.28627512
25-1066.00,2018,66,153,3566,0.042905216,0.28627512
25-1066.00,2019,69,151,3999,0.03775944,0.28627512
25-1067.00,2010,7,9,467,0.019271949,0.1605729
25-1067.00,2011,8,11,681,0.016152717,0.1605729
25-1067.00,2012,7,11,1020,0.010784314,0.1605729
25-1067.00,2013,8,10,1086,0.009208103,0.1605729
25-1067.00,2014,3,4,1027,0.003894839,0.1605729
25-1067.00,2015,4,8,1030,0.00776699,0.1605729
25-1067.00,2016,6,6,980,0.006122449,0.1605729
25-1067.00,2017,2,5,1089,0.004591368,0.1605729
25-1067.00,2018,9,31,1096,0.028284672,0.1605729
25-1067.00,2019,17,44,1122,0.039215686,0.1605729
25-1071.00,2010,23,130,3876,0.033539732,0.15250552
25-1071.00,2011,42,129,5297,0.024353408,0.15250552
25-1071.00,2012,63,142,5613,0.025298414,0.15250552
25-1071.00,2013,104,232,6900,0.033623188,0.15250552
25-1071.00,2014,163,299,6945,0.043052556,0.15250552
25-1071.00,2015,148,306,8062,0.037955842,0.15250552
25-1071.00,2016,159,337,8443,0.039914722,0.15250552
25-1071.00,2017,146,325,8835,0.036785512,0.15250552
25-1071.00,2018,206,522,9504,0.054924242,0.15250552
25-1071.00,2019,252,583,10793,0.054016492,0.15250552
25-1072.00,2010,14,40,2800,0.014285714,0.15215883
25-1072.00,2011,21,50,3949,0.012661433,0.15215883
25-1072.00,2012,31,88,4601,0.019126277,0.15215883
25-1072.00,2013,10,85,6070,0.014003295,0.15215883
25-1072.00,2014,23,109,5207,0.020933359,0.15215883
25-1072.00,2015,35,151,5895,0.025614928,0.15215883
25-1072.00,2016,70,133,7200,0.018472222,0.15215883
25-1072.00,2017,88,185,6491,0.028501001,0.15215883
25-1072.00,2018,98,217,7822,0.027742265,0.15215883
25-1072.00,2019,98,231,8169,0.028277635,0.15215883
25-1081.00,2010,43,76,2743,0.02770689,0.24163237
25-1081.00,2011,39,87,3219,0.027027027,0.24163237
25-1081.00,2012,38,115,4345,0.026467204,0.24163237
25-1081.00,2013,64,141,5121,0.027533685,0.24163237
25-1081.00,2014,57,179,5095,0.035132483,0.24163237
25-1081.00,2015,66,248,5592,0.04434907,0.24163237
25-1081.00,2016,82,213,4961,0.042934892,0.24163237
25-1081.00,2017,69,224,4628,0.048401037,0.24163237
25-1081.00,2018,132,365,5543,0.065848818,0.24163237
25-1081.00,2019,131,373,5829,0.063990393,0.24163237
25-1082.00,2010,12,12,27,0.444444444,0.16870415
25-1082.00,2011,11,11,20,0.55,0.16870415
25-1082.00,2012,2,2,11,0.181818182,0.16870415
25-1082.00,2013,8,8,31,0.258064516,0.16870415
25-1082.00,2014,2,3,29,0.103448276,0.16870415
25-1082.00,2015,14,14,29,0.482758621,0.16870415
25-1082.00,2016,19,20,36,0.555555556,0.16870415
25-1082.00,2017,5,5,27,0.185185185,0.16870415
25-1082.00,2018,7,10,27,0.37037037,0.16870415
25-1082.00,2019,9,9,31,0.290322581,0.16870415
25-1111.00,2010,13,15,1730,0.00867052,0.17687477
25-1111.00,2011,17,27,1988,0.013581489,0.17687477
25-1111.00,2012,21,103,2389,0.043114274,0.17687477
25-1111.00,2013,8,125,2173,0.05752416,0.17687477
25-1111.00,2014,8,36,1495,0.024080268,0.17687477
25-1111.00,2015,28,40,1460,0.02739726,0.17687477
25-1111.00,2016,17,28,1272,0.022012579,0.17687477
25-1111.00,2017,15,26,1279,0.020328382,0.17687477
25-1111.00,2018,22,59,1342,0.043964232,0.17687477
25-1111.00,2019,28,82,1388,0.05907781,0.17687477
25-1112.00,2010,3,3,90,0.033333333,0.12413886
25-1112.00,2011,0,0,106,0,0.12413886
25-1112.00,2012,0,5,165,0.03030303,0.12413886
25-1112.00,2013,2,5,143,0.034965035,0.12413886
25-1112.00,2014,1,1,162,0.00617284,0.12413886
25-1112.00,2015,2,4,154,0.025974026,0.12413886
25-1112.00,2016,0,3,167,0.017964072,0.12413886
25-1112.00,2017,1,9,206,0.04368932,0.12413886
25-1112.00,2018,4,7,295,0.023728814,0.12413886
25-1112.00,2019,6,10,329,0.030395137,0.12413886
25-1113.00,2010,4,5,486,0.010288066,0.23648971
25-1113.00,2011,2,6,585,0.01025641,0.23648971
25-1113.00,2012,5,13,780,0.016666667,0.23648971
25-1113.00,2013,5,18,895,0.020111732,0.23648971
25-1113.00,2014,8,25,783,0.03192848,0.23648971
25-1113.00,2015,4,11,1205,0.009128631,0.23648971
25-1113.00,2016,17,34,1020,0.033333333,0.23648971
25-1113.00,2017,27,43,956,0.044979079,0.23648971
25-1113.00,2018,10,34,1922,0.017689906,0.23648971
25-1113.00,2019,11,32,1614,0.019826518,0.23648971
25-1121.00,2010,2,7,908,0.007709251,0.19543296
25-1121.00,2011,5,15,1317,0.011389522,0.19543296
25-1121.00,2012,2,11,1741,0.006318208,0.19543296
25-1121.00,2013,16,37,2306,0.0160451,0.19543296
25-1121.00,2014,21,32,1777,0.018007878,0.19543296
25-1121.00,2015,21,32,1765,0.018130312,0.19543296
25-1121.00,2016,27,31,1841,0.016838675,0.19543296
25-1121.00,2017,40,46,1940,0.02371134,0.19543296
25-1121.00,2018,64,99,3599,0.027507641,0.19543296
25-1121.00,2019,79,131,4046,0.032377657,0.19543296
25-1122.00,2010,7,9,1134,0.007936508,0.21021408
25-1122.00,2011,11,18,1413,0.012738854,0.21021408
25-1122.00,2012,21,31,2109,0.014698909,0.21021408
25-1122.00,2013,58,66,2331,0.028314028,0.21021408
25-1122.00,2014,44,57,1958,0.029111338,0.21021408
25-1122.00,2015,58,69,2079,0.033189033,0.21021408
25-1122.00,2016,45,62,2053,0.030199708,0.21021408
25-1122.00,2017,35,55,2061,0.026686075,0.21021408
25-1122.00,2018,52,87,2127,0.04090268,0.21021408
25-1122.00,2019,62,86,2069,0.041565974,0.21021408
25-1123.00,2010,11,33,2088,0.015804598,0.15247588
25-1123.00,2011,15,32,2275,0.014065934,0.15247588
25-1123.00,2012,12,36,2660,0.013533835,0.15247588
25-1123.00,2013,26,56,3864,0.014492754,0.15247588
25-1123.00,2014,33,80,3883,0.020602627,0.15247588
25-1123.00,2015,23,65,3431,0.018944914,0.15247588
25-1123.00,2016,15,76,5006,0.015181782,0.15247588
25-1123.00,2017,22,58,4205,0.013793103,0.15247588
25-1123.00,2018,21,135,10923,0.012359242,0.15247588
25-1123.00,2019,29,130,6064,0.021437995,0.15247588
25-1124.00,2010,2,7,896,0.0078125,0.20363452
25-1124.00,2011,1,17,1325,0.012830189,0.20363452
25-1124.00,2012,4,23,1615,0.014241486,0.20363452
25-1124.00,2013,5,22,1792,0.012276786,0.20363452
25-1124.00,2014,6,36,1654,0.021765417,0.20363452
25-1124.00,2015,5,20,1312,0.015243902,0.20363452
25-1124.00,2016,13,22,1368,0.016081871,0.20363452
25-1124.00,2017,29,52,1567,0.033184429,0.20363452
25-1124.00,2018,35,88,2020,0.043564356,0.20363452
25-1124.00,2019,19,54,2359,0.022891056,0.20363452
25-1125.00,2010,7,7,353,0.019830028,0.1762413
25-1125.00,2011,1,9,492,0.018292683,0.1762413
25-1125.00,2012,2,10,630,0.015873016,0.1762413
25-1125.00,2013,4,10,812,0.012315271,0.1762413
25-1125.00,2014,6,21,811,0.025893958,0.1762413
25-1125.00,2015,9,15,769,0.019505852,0.1762413
25-1125.00,2016,20,33,820,0.040243902,0.1762413
25-1125.00,2017,28,49,946,0.05179704,0.1762413
25-1125.00,2018,17,53,927,0.057173679,0.1762413
25-1125.00,2019,34,105,2129,0.049318929,0.1762413
25-1126.00,2010,3,3,357,0.008403361,0.18804953
25-1126.00,2011,0,1,493,0.002028398,0.18804953
25-1126.00,2012,0,0,616,0,0.18804953
25-1126.00,2013,3,4,676,0.00591716,0.18804953
25-1126.00,2014,3,4,618,0.006472492,0.18804953
25-1126.00,2015,3,3,573,0.005235602,0.18804953
25-1126.00,2016,5,6,622,0.009646302,0.18804953
25-1126.00,2017,4,6,578,0.010380623,0.18804953
25-1126.00,2018,6,11,616,0.017857143,0.18804953
25-1126.00,2019,8,16,689,0.023222061,0.18804953
25-1191.00,2010,6,8,218,0.036697248,0.12433948
25-1191.00,2011,2,8,303,0.02640264,0.12433948
25-1191.00,2012,20,30,318,0.094339623,0.12433948
25-1191.00,2013,9,33,911,0.03622393,0.12433948
25-1191.00,2014,32,53,963,0.055036345,0.12433948
25-1191.00,2015,32,60,905,0.066298343,0.12433948
25-1191.00,2016,25,37,936,0.039529915,0.12433948
25-1191.00,2017,24,39,981,0.039755352,0.12433948
25-1191.00,2018,40,87,1619,0.053736875,0.12433948
25-1191.00,2019,31,88,1710,0.051461988,0.12433948
25-1192.00,2010,4,10,143,0.06993007,0.2132384
25-1192.00,2011,0,0,222,0,0.2132384
25-1192.00,2012,2,4,232,0.017241379,0.2132384
25-1192.00,2013,1,8,330,0.024242424,0.2132384
25-1192.00,2014,12,21,332,0.063253012,0.2132384
25-1192.00,2015,1,6,310,0.019354839,0.2132384
25-1192.00,2016,11,16,378,0.042328042,0.2132384
25-1192.00,2017,6,13,281,0.046263345,0.2132384
25-1192.00,2018,16,29,368,0.078804348,0.2132384
25-1192.00,2019,10,57,416,0.137019231,0.2132384
25-1193.00,2010,2,2,207,0.009661836,0.14220661
25-1193.00,2011,0,4,256,0.015625,0.14220661
25-1193.00,2012,4,8,313,0.025559105,0.14220661
25-1193.00,2013,7,14,793,0.017654477,0.14220661
25-1193.00,2014,9,20,535,0.037383178,0.14220661
25-1193.00,2015,11,24,478,0.050209205,0.14220661
25-1193.00,2016,14,22,507,0.043392505,0.14220661
25-1193.00,2017,11,22,607,0.036243822,0.14220661
25-1193.00,2018,16,27,678,0.039823009,0.14220661
25-1193.00,2019,16,27,714,0.037815126,0.14220661
25-1194.00,2010,181,580,16092,0.036042754,0.15786579
25-1194.00,2011,213,638,18933,0.033697776,0.15786579
25-1194.00,2012,282,1069,20285,0.052699039,0.15786579
25-1194.00,2013,247,1496,24733,0.06048599,0.15786579
25-1194.00,2014,320,1000,22744,0.04396764,0.15786579
25-1194.00,2015,361,1069,24397,0.043816863,0.15786579
25-1194.00,2016,394,1045,24911,0.04194934,0.15786579
25-1194.00,2017,464,976,20439,0.047751847,0.15786579
25-1194.00,2018,547,1741,31238,0.055733402,0.15786579
25-1194.00,2019,624,1801,37486,0.048044603,0.15786579
25-1199.00,2010,746,1044,42431,0.024604652,0.2880697
25-1199.00,2011,1022,1544,55205,0.027968481,0.2880697
25-1199.00,2012,1998,3293,76187,0.043222597,0.2880697
25-1199.00,2013,2009,3668,85205,0.043049117,0.2880697
25-1199.00,2014,1958,3322,75854,0.043794658,0.2880697
25-1199.00,2015,2537,3718,79763,0.046613091,0.2880697
25-1199.00,2016,2759,3815,79072,0.048247167,0.2880697
25-1199.00,2017,2801,3879,75687,0.051250545,0.2880697
25-1199.00,2018,3265,4631,86341,0.053636164,0.2880697
25-1199.00,2019,4033,5604,96506,0.058068928,0.2880697
25-2011.00,2010,74,276,26532,0.010402533,0.13771865
25-2011.00,2011,94,372,26649,0.013959248,0.13771865
25-2011.00,2012,122,431,27726,0.015544976,0.13771865
25-2011.00,2013,183,863,51838,0.016648019,0.13771865
25-2011.00,2014,244,1155,55384,0.020854398,0.13771865
25-2011.00,2015,279,1250,69718,0.017929373,0.13771865
25-2011.00,2016,237,1303,76077,0.017127384,0.13771865
25-2011.00,2017,291,1366,63689,0.021447974,0.13771865
25-2011.00,2018,438,2383,103250,0.023079903,0.13771865
25-2011.00,2019,653,2719,129195,0.021045706,0.13771865
25-2012.00,2010,0,6,1147,0.005231037,0.14292082
25-2012.00,2011,5,27,1304,0.020705521,0.14292082
25-2012.00,2012,8,38,1931,0.019678923,0.14292082
25-2012.00,2013,6,87,3429,0.025371829,0.14292082
25-2012.00,2014,31,156,4326,0.036061026,0.14292082
25-2012.00,2015,40,155,6934,0.02235362,0.14292082
25-2012.00,2016,37,134,5567,0.024070415,0.14292082
25-2012.00,2017,45,145,5075,0.028571429,0.14292082
25-2012.00,2018,44,242,7920,0.030555556,0.14292082
25-2012.00,2019,72,344,8824,0.038984587,0.14292082
25-2021.00,2010,56,225,7925,0.028391167,0.15999036
25-2021.00,2011,150,470,12664,0.037113076,0.15999036
25-2021.00,2012,205,694,16503,0.04205296,0.15999036
25-2021.00,2013,319,1408,30944,0.045501551,0.15999036
25-2021.00,2014,698,2465,44761,0.055070262,0.15999036
25-2021.00,2015,647,2334,38008,0.061408125,0.15999036
25-2021.00,2016,841,2433,39983,0.060850862,0.15999036
25-2021.00,2017,662,2261,36160,0.062527655,0.15999036
25-2021.00,2018,1030,3481,55853,0.062324316,0.15999036
25-2021.00,2019,1275,4651,68481,0.067916648,0.15999036
25-2022.00,2010,117,417,21778,0.019147764,0.20449418
25-2022.00,2011,287,951,29386,0.032362349,0.20449418
25-2022.00,2012,380,1261,40837,0.03087886,0.20449418
25-2022.00,2013,727,2157,52288,0.041252295,0.20449418
25-2022.00,2014,924,3324,66065,0.050314085,0.20449418
25-2022.00,2015,1037,3337,61423,0.054328183,0.20449418
25-2022.00,2016,1378,3723,64697,0.057545172,0.20449418
25-2022.00,2017,1655,4423,65468,0.067559724,0.20449418
25-2022.00,2018,1993,6468,99723,0.064859661,0.20449418
25-2022.00,2019,2475,8190,109638,0.074700378,0.20449418
25-2023.00,2010,6,15,142,0.105633803,0.23119028
25-2023.00,2011,5,9,111,0.081081081,0.23119028
25-2023.00,2012,8,11,133,0.082706767,0.23119028
25-2023.00,2013,38,63,399,0.157894737,0.23119028
25-2023.00,2014,77,105,672,0.15625,0.23119028
25-2023.00,2015,171,196,1008,0.194444444,0.23119028
25-2023.00,2016,79,92,691,0.133140376,0.23119028
25-2023.00,2017,104,123,742,0.165768194,0.23119028
25-2023.00,2018,113,135,888,0.152027027,0.23119028
25-2023.00,2019,136,177,1039,0.170356112,0.23119028
25-2031.00,2010,52,135,7442,0.018140285,0.17989181
25-2031.00,2011,104,339,10737,0.031573065,0.17989181
25-2031.00,2012,134,413,20150,0.020496278,0.17989181
25-2031.00,2013,240,880,21613,0.040716236,0.17989181
25-2031.00,2014,409,1351,27628,0.048899667,0.17989181
25-2031.00,2015,574,1473,26103,0.056430295,0.17989181
25-2031.00,2016,668,1590,26809,0.059308441,0.17989181
25-2031.00,2017,586,1793,28562,0.062775716,0.17989181
25-2031.00,2018,737,2385,38154,0.062509829,0.17989181
25-2031.00,2019,1093,3443,37547,0.091698405,0.17989181
25-2032.00,2010,26,42,954,0.044025157,0.12510806
25-2032.00,2011,29,38,1212,0.031353135,0.12510806
25-2032.00,2012,19,36,1507,0.02388852,0.12510806
25-2032.00,2013,22,59,2461,0.023973994,0.12510806
25-2032.00,2014,35,91,3213,0.02832244,0.12510806
25-2032.00,2015,48,101,3012,0.033532537,0.12510806
25-2032.00,2016,68,132,3147,0.041944709,0.12510806
25-2032.00,2017,69,155,2860,0.054195804,0.12510806
25-2032.00,2018,94,220,4182,0.052606408,0.12510806
25-2032.00,2019,120,265,4436,0.059738503,0.12510806
25-2051.00,2010,3,23,697,0.032998565,0.15127283
25-2051.00,2011,11,41,789,0.051964512,0.15127283
25-2051.00,2012,8,40,1098,0.036429872,0.15127283
25-2051.00,2013,23,119,2337,0.050919983,0.15127283
25-2051.00,2014,41,183,2976,0.061491935,0.15127283
25-2051.00,2015,30,178,2811,0.063322661,0.15127283
25-2051.00,2016,39,452,3087,0.146420473,0.15127283
25-2051.00,2017,34,215,2682,0.080164057,0.15127283
25-2051.00,2018,117,667,6050,0.110247934,0.15127283
25-2051.00,2019,85,711,13477,0.052756548,0.15127283
25-2052.00,2010,9,58,1619,0.035824583,0.13941978
25-2052.00,2011,10,66,2138,0.030869972,0.13941978
25-2052.00,2012,33,152,2792,0.054441261,0.13941978
25-2052.00,2013,56,358,4771,0.07503668,0.13941978
25-2052.00,2014,81,454,7189,0.063152038,0.13941978
25-2052.00,2015,74,402,5694,0.070600632,0.13941978
25-2052.00,2016,79,469,5983,0.078388768,0.13941978
25-2052.00,2017,54,412,5408,0.076183432,0.13941978
25-2052.00,2018,148,694,6996,0.099199543,0.13941978
25-2052.00,2019,196,927,6996,0.132504288,0.13941978
25-2053.00,2010,96,315,7056,0.044642857,0.17906341
25-2053.00,2011,180,498,8965,0.055549359,0.17906341
25-2053.00,2012,128,559,11489,0.048655235,0.17906341
25-2053.00,2013,238,1175,17149,0.068517115,0.17906341
25-2053.00,2014,334,1436,22710,0.063232056,0.17906341
25-2053.00,2015,415,1676,24748,0.067722644,0.17906341
25-2053.00,2016,412,1819,26799,0.067875667,0.17906341
25-2053.00,2017,393,1804,28274,0.063804202,0.17906341
25-2053.00,2018,634,2690,39493,0.068113337,0.17906341
25-2053.00,2019,1005,3773,40274,0.09368327,0.17906341
25-2054.00,2010,32,89,522,0.170498084,0.24517275
25-2054.00,2011,44,85,589,0.144312394,0.24517275
25-2054.00,2012,49,115,749,0.153538051,0.24517275
25-2054.00,2013,76,274,1498,0.182910547,0.24517275
25-2054.00,2014,77,281,1851,0.151809833,0.24517275
25-2054.00,2015,95,258,1634,0.157894737,0.24517275
25-2054.00,2016,78,251,1881,0.13343966,0.24517275
25-2054.00,2017,88,277,1900,0.145789474,0.24517275
25-2054.00,2018,125,419,3037,0.137965097,0.24517275
25-2054.00,2019,120,450,2782,0.161754134,0.24517275
25-2059.00,2010,25,150,4090,0.036674817,0.16487513
25-2059.00,2011,50,269,5669,0.04745105,0.16487513
25-2059.00,2012,77,480,9806,0.048949623,0.16487513
25-2059.00,2013,116,896,14026,0.063881363,0.16487513
25-2059.00,2014,189,1193,19263,0.061932202,0.16487513
25-2059.00,2015,226,1176,19053,0.061722563,0.16487513
25-2059.00,2016,307,1638,21424,0.076456311,0.16487513
25-2059.00,2017,406,1654,20956,0.078927276,0.16487513
25-2059.00,2018,517,2217,25952,0.085426942,0.16487513
25-2059.00,2019,566,2801,27221,0.102898497,0.16487513
25-2059.01,2010,0,0,13,0,0.12650283
25-2059.01,2011,0,1,24,0.041666667,0.12650283
25-2059.01,2012,0,0,23,0,0.12650283
25-2059.01,2013,0,2,42,0.047619048,0.12650283
25-2059.01,2014,1,3,62,0.048387097,0.12650283
25-2059.01,2015,2,2,79,0.025316456,0.12650283
25-2059.01,2016,1,3,85,0.035294118,0.12650283
25-2059.01,2017,0,3,86,0.034883721,0.12650283
25-2059.01,2018,3,5,86,0.058139535,0.12650283
25-2059.01,2019,0,5,101,0.04950495,0.12650283
25-3011.00,2010,20,59,1042,0.056621881,0.2084093
25-3011.00,2011,38,111,1152,0.096354167,0.2084093
25-3011.00,2012,61,148,1571,0.094207511,0.2084093
25-3011.00,2013,71,172,2801,0.06140664,0.2084093
25-3011.00,2014,62,213,2658,0.08013544,0.2084093
25-3011.00,2015,93,265,2748,0.09643377,0.2084093
25-3011.00,2016,77,243,2780,0.087410072,0.2084093
25-3011.00,2017,68,287,3350,0.085671642,0.2084093
25-3011.00,2018,87,410,3769,0.10878217,0.2084093
25-3011.00,2019,147,499,3649,0.136749794,0.2084093
25-3021.00,2010,8,64,6998,0.00914547,0.22767638
25-3021.00,2011,28,88,9153,0.009614334,0.22767638
25-3021.00,2012,29,93,9938,0.00935802,0.22767638
25-3021.00,2013,31,159,16081,0.009887445,0.22767638
25-3021.00,2014,54,209,14132,0.014789131,0.22767638
25-3021.00,2015,77,248,16226,0.015284112,0.22767638
25-3021.00,2016,106,238,11540,0.020623917,0.22767638
25-3021.00,2017,89,242,10551,0.022936215,0.22767638
25-3021.00,2018,174,489,22927,0.021328565,0.22767638
25-3021.00,2019,211,562,27821,0.020200568,0.22767638
25-3099.00,2010,177,374,10303,0.036300107,0.22184445
25-3099.00,2011,152,384,12790,0.030023456,0.22184445
25-3099.00,2012,157,483,16232,0.029756037,0.22184445
25-3099.00,2013,241,791,21862,0.036181502,0.22184445
25-3099.00,2014,260,804,24570,0.032722833,0.22184445
